_unit_id,name,gender,gender:confidence,label_conflict,is_human,decision_tree_prob_human,decision_tree_prediction,knn_prob_human,knn_prediction,naive_bayes_prob_human,naive_bayes_prediction,mlp_prob_human,mlp_prediction,mean_prob_human,votes_for_human,consensus_prediction,models_disagreeing_with_recorded_label,disagreement_confidence
815733753,ZakSketch,brand,0.6755,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9965866573505067,human,0.9203618206627306,human,0.9355480287662481,4,human,4.0,0.9355480287662481
815726616,MejoresLook,brand,1.0,0,0.0,0.8823529411764706,human,0.9230769230769231,human,0.999999999999968,human,0.9336219503376748,human,0.9347629536477591,4,human,4.0,0.9347629536477591
815730536,TedTerrier,brand,0.6701,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9984650528337834,human,0.9233390918031654,human,0.9347143654225665,4,human,4.0,0.9347143654225665
815723066,FFGC_SMatthews,brand,0.6497,0,0.0,0.9790897908979089,human,1.0,human,0.9609540204237209,human,0.7981117995371134,human,0.9345389027146859,4,human,4.0,0.9345389027146859
815734097,twlldun,brand,0.6656,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9999980635982756,human,0.9891565298223779,human,0.934368788387333,4,human,4.0,0.934368788387333
815735980,Asahi_Chan86,brand,0.6755,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9996648706473171,human,0.91084808129142,human,0.9343181486406006,4,human,4.0,0.9343181486406006
815729158,Nico_boi,brand,0.666,0,0.0,0.8918918918918919,human,0.9230769230769231,human,0.999800855274756,human,0.9223702640695102,human,0.9342849835782703,4,human,4.0,0.9342849835782703
815730595,SunshineGal24,brand,0.664,0,0.0,0.9790897908979089,human,1.0,human,0.8018771101738327,human,0.955935185029824,human,0.9342255215253915,4,human,4.0,0.9342255215253915
815736939,Terick_7,brand,0.3548,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9905071158649994,human,0.9211040516004689,human,0.9342137011293058,4,human,4.0,0.9342137011293058
815724460,harry_f0ols,brand,0.6735,0,0.0,0.77,human,1.0,human,0.9999921104625081,human,0.9647514672071541,human,0.9336858944174156,4,human,4.0,0.9336858944174156
815727535,ottawaclique,brand,0.3396,0,0.0,0.9054054054054054,human,1.0,human,0.8650084735484362,human,0.964198152951747,human,0.9336530079763972,4,human,4.0,0.9336530079763972
815733637,Fony_Zony,brand,0.6565,0,0.0,0.9036827195467422,human,0.8461538461538461,human,1.0,human,0.9832796233690463,human,0.9332790472674086,4,human,4.0,0.9332790472674086
815722929,fosteravepro,brand,0.6642,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9999977811653866,human,0.9029744529395579,human,0.9324329691821525,4,human,4.0,0.9324329691821525
815731229,Dizzie_Dog,brand,0.6601,0,0.0,0.8918918918918919,human,0.9230769230769231,human,0.9659422514616779,human,0.9484860588614001,human,0.9323492813229732,4,human,4.0,0.9323492813229732
815736924,mbtimelord,brand,0.3587,0,0.0,0.9081967213114754,human,0.9230769230769231,human,0.9898901864808952,human,0.9039405118830451,human,0.9312760856880847,4,human,4.0,0.9312760856880847
815729008,TheSaintOfTous,brand,0.3451,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.999970356265918,human,0.9065459283071485,human,0.9308924004065958,4,human,4.0,0.9308924004065958
815729326,Somers_Library,brand,1.0,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9996326777013863,human,0.8979698144799196,human,0.9307115323082653,4,human,4.0,0.9307115323082653
815722160,sigmacoder,brand,0.6497,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9985229853498808,human,0.9756482620040324,human,0.9306229518706478,4,human,4.0,0.9306229518706478
815722971,TheTeflon_VON,brand,0.6501,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.9738254893011179,human,0.8453600370457228,human,0.9303380600804182,4,human,4.0,0.9303380600804182
815736943,trivialattire,brand,0.3387,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9999868067415082,human,0.9722677708949984,human,0.9301437844412962,4,human,4.0,0.9301437844412962
815731148,timc4567,brand,0.3411,0,0.0,0.9790897908979089,human,1.0,human,0.7528655300588121,human,0.9882645641875357,human,0.9300549712860642,4,human,4.0,0.9300549712860642
815738291,Desolation00,brand,0.3592,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9917949014797178,human,0.9028037492808669,human,0.929960571953085,4,human,4.0,0.929960571953085
815734380,MrAmaru,brand,0.6733,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9999999999999822,human,0.9600751706308516,human,0.9290108350980267,4,human,4.0,0.9290108350980267
815734513,bama_tweets,brand,0.6615,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9994419703501195,human,0.9605984510333966,human,0.9290021477861973,4,human,4.0,0.9290021477861973
815735689,Travel_Word,brand,1.0,0,0.0,0.9285714285714286,human,0.9230769230769231,human,0.914017374308422,human,0.9480499875343982,human,0.9284289283727929,4,human,4.0,0.9284289283727929
815723832,CaGardenas,brand,0.6414,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.8243811053646743,human,0.9870852001333189,human,0.9284082548682063,4,human,4.0,0.9284082548682063
815721517,JoArdell,male,0.6768,0,1.0,0.05714285714285714,non-human,0.15384615384615385,non-human,1.903042748122214e-70,non-human,0.07568749611857777,non-human,0.07166912677689719,0,non-human,4.0,0.9283308732231028
815721107,TheDamnedReport,brand,0.6603,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9998900581835858,human,0.8870397656989182,human,0.9280433652335648,4,human,4.0,0.9280433652335648
815728288,Ittledeaths,brand,0.3276,0,0.0,0.9285714285714286,human,1.0,human,0.9991868834574594,human,0.7843031587725612,human,0.9280153677003623,4,human,4.0,0.9280153677003623
815729201,KazJester,brand,0.6591,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9433285364435281,human,0.9434249806358721,human,0.9279992885327888,4,human,4.0,0.9279992885327888
815730109,wahaha1222,brand,0.6706,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9379875423220368,human,0.9479109186407121,human,0.9277855245036261,4,human,4.0,0.9277855245036261
815719997,AudreyEnjoyLife,brand,0.6655,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.985174948449754,human,0.8978249535217009,human,0.92743988614878,4,human,4.0,0.92743988614878
815724161,hecavanagh,brand,0.6663,0,0.0,0.896551724137931,human,0.8461538461538461,human,1.0,human,0.9669801250792804,human,0.9274214238427645,4,human,4.0,0.9274214238427645
815722152,Phislash,brand,0.6782,0,0.0,0.8328912466843501,human,1.0,human,0.9990732898185614,human,0.877704948337082,human,0.9274173712099985,4,human,4.0,0.9274173712099985
815735856,swiftie13_1999,brand,0.6704,0,0.0,0.9463087248322147,human,1.0,human,0.8197257599236768,human,0.9414850928606739,human,0.9268798944041414,4,human,4.0,0.9268798944041414
815719832,DeadlyRave,brand,0.6617,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9818073805398541,human,0.9697173720750683,human,0.9268732305940489,4,human,4.0,0.9268732305940489
815735306,HazionC,brand,0.6577,0,0.0,0.9790897908979089,human,1.0,human,0.7866351471581396,human,0.9408373585735917,human,0.9266405741574101,4,human,4.0,0.9266405741574101
815734855,SearrealSoul,brand,0.3495,0,0.0,0.9285714285714286,human,0.8461538461538461,human,0.9972563319602117,human,0.9328080368955977,human,0.926197410895271,4,human,4.0,0.926197410895271
815723637,TheTandav,brand,0.6764,0,0.0,0.8328912466843501,human,1.0,human,0.9999451606564516,human,0.8699724644399716,human,0.9257022179451933,4,human,4.0,0.9257022179451933
815735103,GbenroBasit,brand,1.0,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9999999999999272,human,0.9459234467360904,human,0.9254729041243227,4,human,4.0,0.9254729041243227
815728448,Marco41237622,male,0.6665,0,1.0,0.0,non-human,0.23076923076923078,non-human,1.1476354727506814e-77,non-human,0.06764400527567616,non-human,0.07460330901122673,0,non-human,4.0,0.9253966909887733
815720177,BlueCollarDrWho,brand,0.6603,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9999999999999929,human,0.9461246394988904,human,0.9251188017410512,4,human,4.0,0.9251188017410512
815720383,ROYelHassan,brand,0.6789,0,0.0,0.8328912466843501,human,1.0,human,0.982386138301586,human,0.8816773069329961,human,0.9242386729797331,4,human,4.0,0.9242386729797331
815739370,Sualte__Keoyfi,female,0.3387,0,1.0,0.06206896551724138,non-human,0.07692307692307693,non-human,2.2159432554775383e-05,non-human,0.16558902394022348,non-human,0.07615080645327414,0,non-human,4.0,0.9238491935467259
815723610,turntsad,brand,0.3471,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9818349155488844,human,0.9649926470556416,human,0.923787030683301,4,human,4.0,0.923787030683301
815732437,Caaffi__Laaryo,male,0.3373,0,1.0,0.06206896551724138,non-human,0.07692307692307693,non-human,1.9374867066917205e-05,non-human,0.16723491424251033,non-human,0.07656158288747389,0,non-human,4.0,0.923438417112526
815738051,GiftsVitality,brand,0.6808,0,0.0,0.8734177215189873,human,0.9230769230769231,human,0.9999485872361769,human,0.8972776137863084,human,0.9234302114045989,4,human,4.0,0.9234302114045989
815738725,FilAEK,brand,0.6578,0,0.0,0.9054054054054054,human,0.9230769230769231,human,0.9405581681207749,human,0.9238362184864999,human,0.9232191787724009,4,human,4.0,0.9232191787724009
815733196,JuanisaGundam,brand,0.6725,0,0.0,0.9081967213114754,human,0.8461538461538461,human,1.0,human,0.9381175894283652,human,0.9231170392234217,4,human,4.0,0.9231170392234217
815733845,JoySeele,brand,0.6539,0,0.0,0.7943262411347518,human,0.9230769230769231,human,0.9999999999743885,human,0.9750155769508707,human,0.9231046852842335,4,human,4.0,0.9231046852842335
815727291,iglvzx_ebooks,brand,0.6682,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.9132566307892804,human,0.8763250061882912,human,0.9229370877381009,4,human,4.0,0.9229370877381009
815733519,HeshamBeram,brand,0.3312,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9999999999999964,human,0.9340159159393466,human,0.9224960214251541,4,human,4.0,0.9224960214251541
815732761,ElementalHerb,brand,1.0,0,0.0,0.7794117647058824,human,1.0,human,0.9889780518095046,human,0.9201709254475975,human,0.9221401854907461,4,human,4.0,0.9221401854907461
815726921,shibeboy,brand,0.6609,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9593258785396127,human,0.9106221381604791,human,0.9217503334383522,4,human,4.0,0.9217503334383522
815733182,Dowoha,brand,0.6557,0,0.0,0.9790897908979089,human,1.0,human,0.7859034359020795,human,0.9219611704486034,human,0.921738599312148,4,human,4.0,0.921738599312148
815727267,bobcatarts,brand,0.6574,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9999968431253612,human,0.8580486095397222,human,0.9212012738221871,4,human,4.0,0.9212012738221871
815723722,socialismical,brand,0.6585,0,0.0,0.9790897908979089,human,0.8461538461538461,human,1.0,human,0.8594011532576236,human,0.9211611975773446,4,human,4.0,0.9211611975773446
815735283,TruthBToldDe,brand,0.647,0,0.0,0.8328912466843501,human,1.0,human,0.9727924509219507,human,0.8785796986166203,human,0.9210658490557303,4,human,4.0,0.9210658490557303
815722164,oCruiise,brand,0.6368,0,0.0,0.8734177215189873,human,0.8461538461538461,human,0.9842155783372251,human,0.9782503206731743,human,0.9205093666708082,4,human,4.0,0.9205093666708082
815736261,ApplesForRyuk,brand,0.3449,0,0.0,0.8328912466843501,human,0.9230769230769231,human,1.0,human,0.9244949211569853,human,0.9201157727295646,4,human,4.0,0.9201157727295646
815737513,coyotes_ebooks,brand,0.6839,0,0.0,0.9790897908979089,human,1.0,human,0.8640393156123087,human,0.836813288121522,human,0.9199855986579349,4,human,4.0,0.9199855986579349
815723265,AstroAthene,brand,0.6625,0,0.0,0.9081967213114754,human,1.0,human,0.9230029540580793,human,0.8477359164820698,human,0.9197338979629062,4,human,4.0,0.9197338979629062
815737087,e621_txt,brand,0.6792,0,0.0,0.9463087248322147,human,0.8461538461538461,human,0.982135961956659,human,0.9030715506547959,human,0.9194175208993789,4,human,4.0,0.9194175208993789
815729425,_Lantern_,brand,0.344,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.999999999999936,human,0.9162694312664248,human,0.9180594002569085,4,human,4.0,0.9180594002569085
815720217,TweetyBirdStars,brand,0.6791,0,0.0,0.9054054054054054,human,0.9230769230769231,human,0.9143925609002341,human,0.9290144887850899,human,0.9179723445419131,4,human,4.0,0.9179723445419131
815731845,sugarspankhorn,brand,0.65,0,0.0,0.77,human,0.9230769230769231,human,0.9997371522741707,human,0.9765630287982322,human,0.9173442760373315,4,human,4.0,0.9173442760373315
815726071,Freudianslipz,brand,0.6761,0,0.0,0.9285714285714286,human,0.8461538461538461,human,0.9725080383901693,human,0.921382862905606,human,0.9171540440052625,4,human,4.0,0.9171540440052625
815723978,ZebraSnik,brand,0.6637,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.979116252097079,human,0.9410274732534221,human,0.9171160713697948,4,human,4.0,0.9171160713697948
815721594,NormalLass,brand,0.6707,0,0.0,0.8328912466843501,human,1.0,human,0.9999999999997957,human,0.8349501094009706,human,0.9169603390212792,4,human,4.0,0.9169603390212792
815730777,TrianglePascal,brand,0.3408,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9887543613459752,human,0.8522698776079358,human,0.9169459703943941,4,human,4.0,0.9169459703943941
815720271,Dragon_Ball_S_,brand,1.0,0,0.0,0.7794117647058824,human,1.0,human,0.999999999999396,human,0.8881151003016744,human,0.9168817162517382,4,human,4.0,0.9168817162517382
815735321,FatStinkinDrunk,brand,0.6514,0,0.0,0.9911504424778761,human,0.8461538461538461,human,0.9824224831137879,human,0.8446111211182923,human,0.9160844732159505,4,human,4.0,0.9160844732159505
815727136,Ididntfart,brand,0.6796,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9744744261632099,human,0.9331601398338386,human,0.9159006839395805,4,human,4.0,0.9159006839395805
815729684,939TheMix_KKMK,brand,1.0,0,0.0,0.7943262411347518,human,0.9230769230769231,human,0.999999836405464,human,0.9460346923024908,human,0.9158594232299074,4,human,4.0,0.9158594232299074
815720658,martiraulmartin,female,0.6748,0,1.0,0.06206896551724138,non-human,0.07692307692307693,non-human,6.597856749339169e-05,non-human,0.19762062648526052,non-human,0.08416966187326805,0,non-human,4.0,0.915830338126732
815733376,ShepherdThor,brand,0.6771,0,0.0,0.9036827195467422,human,0.8461538461538461,human,0.9999999921953595,human,0.9132102050609412,human,0.9157616907392223,4,human,4.0,0.9157616907392223
815727643,MartyMcTweet,brand,0.6474,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9317917240167356,human,0.9129423944691752,human,0.9154468588848069,4,human,4.0,0.9154468588848069
815731005,samisuperfly,brand,0.3354,0,0.0,0.9708994708994709,human,0.7692307692307693,human,0.987505754177774,human,0.9337456266322818,human,0.915345405235074,4,human,4.0,0.915345405235074
815726408,Legna989,brand,0.6587,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9571794062048629,human,0.9545194615774004,human,0.9150048569777354,4,human,4.0,0.9150048569777354
815731136,SarararaCoffee,brand,0.6822,0,0.0,0.896551724137931,human,1.0,human,0.9999520911687331,human,0.7633118946800971,human,0.9149539274966902,4,human,4.0,0.9149539274966902
815734334,goshortandlong,brand,0.6796,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9992417610581263,human,0.8423665414056706,human,0.9146654048792785,4,human,4.0,0.9146654048792785
815737214,OregonBiker,brand,0.6654,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.773995961002254,human,0.9795114063641184,human,0.9139185203353011,4,human,4.0,0.9139185203353011
815722134,ArticBleu,brand,0.6743,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9643938878825764,human,0.9354231617946194,human,0.9135419042856294,4,human,4.0,0.9135419042856294
815733356,baekcult,brand,0.6611,0,0.0,0.77,human,0.9230769230769231,human,0.9964629356055439,human,0.9644952089933991,human,0.9135087669189665,4,human,4.0,0.9135087669189665
815725263,lojikil,brand,0.6641,0,0.0,0.896551724137931,human,0.9230769230769231,human,0.9980436779475412,human,0.8354327042248507,human,0.9132762573468116,4,human,4.0,0.9132762573468116
815722739,wwp,brand,0.661,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9852772104772142,human,0.9117922264461368,human,0.913259401671156,4,human,4.0,0.913259401671156
815731997,TheSyedKazimAli,brand,0.335,0,0.0,0.9911504424778761,human,0.8461538461538461,human,0.9301308711824642,human,0.8847739854911311,human,0.9130522863263293,4,human,4.0,0.9130522863263293
815736615,WaltFrench,brand,0.6448,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9999982143226651,human,0.8251960718720983,human,0.9129884822046073,4,human,4.0,0.9129884822046073
815725295,NorthBendBandit,brand,0.6454,0,0.0,0.9036827195467422,human,0.9230769230769231,human,0.9906473864564935,human,0.834253668327942,human,0.9129151743520252,4,human,4.0,0.9129151743520252
815729776,ssquala,brand,0.6669,0,0.0,0.9285714285714286,human,0.9230769230769231,human,0.9743807873128992,human,0.8249516895179841,human,0.9127452071198088,4,human,4.0,0.9127452071198088
815727632,Cyberghetto,brand,0.6714,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9619428967847109,human,0.8636988995422463,human,0.912721358344678,4,human,4.0,0.912721358344678
815724331,Zachs_A_Million,brand,0.6619,0,0.0,0.9081967213114754,human,0.9230769230769231,human,0.9495175523395124,human,0.867655048338712,human,0.9121115612666557,4,human,4.0,0.9121115612666557
815739317,itzdizzle,brand,0.6623,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9981992541161311,human,0.9014503387904635,human,0.9119925382588183,4,human,4.0,0.9119925382588183
815739043,AsahSkye,brand,0.6667,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9999808000245558,human,0.8928139622815602,human,0.9117863324428593,4,human,4.0,0.9117863324428593
815739202,KidrauhllNey,brand,0.6674,0,0.0,0.9081967213114754,human,0.7692307692307693,human,0.9999999999999698,human,0.9694661873026251,human,0.9117234194612099,4,human,4.0,0.9117234194612099
815729683,frankenwentz,brand,0.6524,0,0.0,0.8734177215189873,human,0.9230769230769231,human,1.0,human,0.8482641228740756,human,0.9111896918674965,4,human,4.0,0.9111896918674965
815736555,JulianLives,brand,0.6508,0,0.0,0.9708994708994709,human,0.7692307692307693,human,0.9992272941284093,human,0.903989467359265,human,0.9108367504044788,4,human,4.0,0.9108367504044788
815736675,SHSComplimnts,brand,1.0,0,0.0,0.7027027027027027,human,1.0,human,0.9983007574445608,human,0.940378072858773,human,0.9103453832515092,4,human,4.0,0.9103453832515092
815727461,antelopeezer,brand,0.6882,0,0.0,0.9081967213114754,human,0.7692307692307693,human,0.9999272245392847,human,0.9623765770656248,human,0.9099328230367886,4,human,4.0,0.9099328230367886
815732753,HipTracUK,brand,1.0,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9429402638303429,human,0.9406054803590385,human,0.9098784784876637,4,human,4.0,0.9098784784876637
815729981,stingreyesXC,brand,0.6545,0,0.0,0.77,human,1.0,human,0.9998783527646867,human,0.8692306831874773,human,0.909777258988041,4,human,4.0,0.909777258988041
815732461,xmaya5sos,brand,0.3463,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9956282584503827,human,0.8179997067914067,human,0.9097179005733861,4,human,4.0,0.9097179005733861
815735389,Thatdamn_Scrapp,brand,0.3383,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9766793126659188,human,0.9058457620342747,human,0.9092189105413787,4,human,4.0,0.9092189105413787
815721555,akhileshppp,brand,0.6561,0,0.0,0.7794117647058824,human,0.9230769230769231,human,0.9935873203224158,human,0.9402414400259661,human,0.9090793620327969,4,human,4.0,0.9090793620327969
815723426,Torbay_Hour,brand,1.0,0,0.0,0.9081967213114754,human,0.8461538461538461,human,1.0,human,0.8801255376478347,human,0.908619026278289,4,human,4.0,0.908619026278289
815727114,Mythical_Skrub,brand,0.6415,0,0.0,0.77,human,1.0,human,0.9986389108413034,human,0.8652862768613998,human,0.9084812969256758,4,human,4.0,0.9084812969256758
815736009,pewdiepie_ITBot,brand,0.6766,0,0.0,0.9081967213114754,human,0.9230769230769231,human,0.9804872196259289,human,0.82162569111074,human,0.9083466387812669,4,human,4.0,0.9083466387812669
815730231,nikestore,brand,1.0,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.9300651502158294,human,0.8777604463421738,human,0.9082673084024395,4,human,4.0,0.9082673084024395
815726817,ZeusCarver,brand,0.6471,0,0.0,0.8328912466843501,human,1.0,human,0.9918632229195521,human,0.8054911510150488,human,0.9075614051547377,4,human,4.0,0.9075614051547377
815724529,STLDPolitics,brand,1.0,0,0.0,0.9054054054054054,human,1.0,human,0.8729906186163013,human,0.8505185360194238,human,0.9072286400102827,4,human,4.0,0.9072286400102827
815728769,jeremy_good,brand,0.3426,0,0.0,0.9285714285714286,human,0.7692307692307693,human,0.9999950241916923,human,0.9303534925347116,human,0.9070376786321505,4,human,4.0,0.9070376786321505
815722510,BingosResale,brand,0.688,0,0.0,0.9285714285714286,human,0.9230769230769231,human,0.977664048389692,human,0.7981582000885815,human,0.9068676500316564,4,human,4.0,0.9068676500316564
815722222,BackwoodzHipHop,brand,1.0,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9328957852354244,human,0.8749789602249647,human,0.9062320156284265,4,human,4.0,0.9062320156284265
815728912,superTV247,brand,1.0,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9975695890803441,human,0.869929094442355,human,0.9054623127470052,4,human,4.0,0.9054623127470052
815723380,BeEtLjOoZ,brand,0.3479,0,0.0,0.896551724137931,human,0.9230769230769231,human,0.9852798699086845,human,0.8159110963260814,human,0.905204903362405,4,human,4.0,0.905204903362405
815737490,themapdallas,brand,0.6688,0,0.0,0.9790897908979089,human,0.8461538461538461,human,0.8760308630703849,human,0.9180523880100069,human,0.9048317220330366,4,human,4.0,0.9048317220330366
815735055,L7Vinal,brand,1.0,0,0.0,0.77,human,0.9230769230769231,human,0.9999362110474957,human,0.9262005507210122,human,0.9048034212113577,4,human,4.0,0.9048034212113577
815728098,Hollyoakslover3,brand,0.6674,0,0.0,0.77,human,0.9230769230769231,human,0.9973272001528928,human,0.9276885190043606,human,0.9045231605585441,4,human,4.0,0.9045231605585441
815727539,bowserfan331,brand,0.654,0,0.0,0.77,human,0.9230769230769231,human,0.9845532885891807,human,0.9379790013125592,human,0.9039023032446658,4,human,4.0,0.9039023032446658
815721725,PtBoardgames,brand,1.0,0,0.0,0.9081967213114754,human,0.9230769230769231,human,0.9539495702719063,human,0.8300292427272928,human,0.9038131143468995,4,human,4.0,0.9038131143468995
815725085,LunarDaily,brand,1.0,0,0.0,0.7555555555555555,human,1.0,human,0.9999776013200374,human,0.859536877006489,human,0.9037675084705206,4,human,4.0,0.9037675084705206
815721400,gokotai_eng,brand,0.6685,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.9986138151157427,human,0.8601771787578352,human,0.9036897909087127,4,human,4.0,0.9036897909087127
815737970,chaacSmite,brand,0.6212,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9980775879799224,human,0.8622747789021195,human,0.9036757335868408,4,human,4.0,0.9036757335868408
815735798,IamalrightJack,brand,0.6561,0,0.0,0.9036827195467422,human,0.8461538461538461,human,0.9989428445325284,human,0.8653957512677074,human,0.903543790375206,4,human,4.0,0.903543790375206
815730509,Topstak,brand,1.0,0,0.0,0.8328912466843501,human,0.9230769230769231,human,0.981784790542408,human,0.8759612496206988,human,0.903428552481095,4,human,4.0,0.903428552481095
815733831,NewsWatch_99,brand,1.0,0,0.0,0.9463087248322147,human,0.8461538461538461,human,0.9093764413254614,human,0.9114493391768373,human,0.9033220878720899,4,human,4.0,0.9033220878720899
815719597,DenmattdomR,brand,0.6754,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.8522705790724852,human,0.8581713219726407,human,0.9031521537549895,4,human,4.0,0.9031521537549895
815719992,Heefosaurus,brand,0.6649,0,0.0,0.9708994708994709,human,0.8461538461538461,human,0.9998870403649768,human,0.7955568507877874,human,0.9031243020515203,4,human,4.0,0.9031243020515203
815731177,156Sharknose,brand,0.3402,0,0.0,0.9285714285714286,human,0.6923076923076923,human,1.0,human,0.9904415950872103,human,0.9028301789915828,4,human,4.0,0.9028301789915828
815719321,Marit433,brand,0.667,0,0.0,0.7638888888888888,human,0.9230769230769231,human,0.9999999984399892,human,0.9239067756161591,human,0.90271814650549,4,human,4.0,0.90271814650549
815736945,ThePaintedElf,brand,0.6717,0,0.0,0.8918918918918919,human,0.8461538461538461,human,0.9711859300632234,human,0.9014057552971028,human,0.902659355851516,4,human,4.0,0.902659355851516
815731891,Mudjokivis,brand,0.6532,0,0.0,0.9036827195467422,human,0.7692307692307693,human,0.9996177615513221,human,0.9374086458306193,human,0.9024849740398632,4,human,4.0,0.9024849740398632
815725645,SMACKHighNY,brand,0.678,0,0.0,0.77,human,0.9230769230769231,human,0.998062193495794,human,0.916929104976829,human,0.9020170553873865,4,human,4.0,0.9020170553873865
815719351,iSpeak9ja,female,1.0,1,1.0,0.06206896551724138,non-human,0.07692307692307693,non-human,0.05738002582849852,non-human,0.1964950476533138,non-human,0.09821677898053266,0,non-human,4.0,0.9017832210194674
815727473,gender_bender_,brand,0.6528,0,0.0,0.7794117647058824,human,1.0,human,0.999999999998952,human,0.8241482694304438,human,0.9008900085338195,4,human,4.0,0.9008900085338195
815727832,EdelmanGOAT,brand,0.6751,0,0.0,0.9081967213114754,human,0.7692307692307693,human,0.999409318137063,human,0.9257637219309618,human,0.9006501326525673,4,human,4.0,0.9006501326525673
815720722,CitizensUnTied,brand,0.6866,0,0.0,0.9285714285714286,human,0.9230769230769231,human,0.9989189050059232,human,0.7499769422345679,human,0.9001360497222107,4,human,4.0,0.9001360497222107
815722300,RC_Allaince,brand,1.0,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9915685944063484,human,0.852606714343955,human,0.8996314690539061,4,human,4.0,0.8996314690539061
815720154,BlueRedcloud,brand,0.6615,0,0.0,0.9790897908979089,human,0.9230769230769231,human,0.7980936182693694,human,0.8972507086422471,human,0.8993777602216121,4,human,4.0,0.8993777602216121
815730142,jfeckstein,brand,0.6591,0,0.0,0.9708994708994709,human,0.7692307692307693,human,0.9999990597132269,human,0.8549064399010299,human,0.8987589349361242,4,human,4.0,0.8987589349361242
815727089,odegaardlibrary,brand,1.0,0,0.0,0.9081967213114754,human,0.8461538461538461,human,0.9858960434107842,human,0.8512624086489357,human,0.8978772548812604,4,human,4.0,0.8978772548812604
815735123,Davidwash3r3,brand,0.6848,0,0.0,0.9285714285714286,human,0.9230769230769231,human,0.9016656563896291,human,0.8366509297505882,human,0.8974912344471423,4,human,4.0,0.8974912344471423
815736735,instantrhema,brand,0.6713,0,0.0,0.9347826086956522,human,0.8461538461538461,human,0.9999999999841975,human,0.8089837160083271,human,0.8974800427105056,4,human,4.0,0.8974800427105056
815723335,tasteofassam,brand,0.6638,0,0.0,0.9054054054054054,human,0.9230769230769231,human,0.9395535584281425,human,0.8218279096476147,human,0.8974659491395214,4,human,4.0,0.8974659491395214
815725571,paul8ar,brand,0.6725,0,0.0,0.9411764705882353,human,0.9230769230769231,human,0.9935357893086846,human,0.7307128082247233,human,0.8971254977996416,4,human,4.0,0.8971254977996416
815737515,mr2keveryday,brand,0.6774,0,0.0,0.9411764705882353,human,0.8461538461538461,human,0.9966079030630972,human,0.8031223885971922,human,0.8967651521005927,4,human,4.0,0.8967651521005927
815728674,2AvSagas,brand,0.6783,0,0.0,0.9790897908979089,human,0.7692307692307693,human,0.9554654502765141,human,0.8825429257492504,human,0.8965822340386107,4,human,4.0,0.8965822340386107
