_unit_id,name,gender,recorded,says,votes,opposing_votes,available_methods,review_tier,methods,gender:confidence,label_conflict,association_says,classification_says,clustering_says,regression_says,text_says,association_score,classification_score,clustering_score,regression_score,text_score
815724761,sthrob77,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6727,0,human,human,,human,,0.925,0.956,,0.969,
815733156,lisalisa2123,female,human,non_human,3,0,5,3+ methods,"association, classification, clustering",0.6732,0,non_human,non_human,non_human,,,0.841,0.988,0.956,,
815734380,MrAmaru,brand,non_human,human,3,0,5,3+ methods,"association, regression, text",0.6733,0,human,,,human,human,0.925,,,0.908,0.851
815727299,BIRP,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6739,0,human,human,human,,,0.873,0.903,0.957,,
815732920,StripedGypsum,brand,non_human,human,3,0,5,3+ methods,"association, classification, text",0.6742,0,human,human,,,human,0.862,0.92,,,0.946
815722134,ArticBleu,brand,non_human,human,3,0,5,3+ methods,"classification, clustering, text",0.6743,0,,human,human,,human,,0.919,0.917,,0.955
815735871,Doctorwhat2,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6743,0,human,human,human,,,0.869,0.93,0.917,,
815732838,obsessed_boyban,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6745,0,human,human,human,,,0.88,0.941,0.917,,
815734559,LeAnnsFissure,brand,non_human,human,3,0,5,3+ methods,"classification, clustering, text",0.6749,0,,human,human,,human,,0.917,0.917,,0.855
815726269,wandarection_,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6754,0,human,human,,human,,0.898,0.92,,0.949,
815734524,McJerkyface,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6754,0,human,human,,human,,0.861,0.969,,0.958,
815720739,Noodles105,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6755,0,human,human,,human,,0.869,0.946,,0.958,
815734367,HenryBeans,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6757,0,human,human,,human,,0.869,0.961,,0.962,
815727064,BanJen15,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6761,0,human,human,,human,,0.925,0.901,,0.919,
815735687,CyborgScreams,brand,non_human,human,3,0,5,3+ methods,"classification, clustering, text",0.6768,0,,human,human,,human,,0.953,0.957,,0.961
815720701,jvngwheein,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6774,0,human,human,,human,,0.898,0.907,,0.925,
815733504,WhatsGrammar,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6777,0,human,human,,human,,0.869,0.951,,0.914,
815725166,lrhstereo,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6787,0,human,human,human,,,0.88,0.922,0.917,,
815729965,BriMercedes,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6792,0,human,human,human,,,0.898,0.907,0.957,,
815723711,niceindieman,male,human,non_human,3,0,5,3+ methods,"association, classification, regression",0.6795,0,non_human,non_human,,non_human,,0.816,0.93,,0.979,
815737613,cnorton128,brand,non_human,human,3,0,5,3+ methods,"classification, clustering, regression",0.6802,0,,human,human,human,,,0.964,0.957,0.942,
815736095,funkboii,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6815,0,human,human,,human,,0.862,0.946,,0.93,
815719591,sufurkater,brand,non_human,human,3,0,5,3+ methods,"classification, clustering, regression",0.6818,0,,human,human,human,,,0.925,0.957,0.91,
815736374,AkraticBehavior,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",0.6818,0,human,human,human,,,0.869,0.916,0.917,,
815724414,mike_brach,brand,non_human,human,3,0,5,3+ methods,"association, clustering, regression",0.6823,0,human,,human,human,,0.862,,0.917,0.921,
815732307,calvin_kieran,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6825,0,human,human,,human,,0.925,0.925,,0.928,
815721092,dntsqzthchrmn,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.683,0,human,human,,human,,0.898,0.957,,0.921,
815735245,khalidrafiq141,male,human,non_human,3,0,5,3+ methods,"association, classification, regression",0.683,0,non_human,non_human,,non_human,,0.839,0.981,,0.991,
815727296,Eddki885Mohamm,male,human,non_human,3,0,5,3+ methods,"association, classification, regression",0.6837,0,non_human,non_human,,non_human,,0.839,0.921,,0.978,
815728125,OnefaststasisS5,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6909,0,human,human,,human,,0.909,0.959,,0.943,
815735742,lukeslouis,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6937,0,human,human,,human,,0.862,0.919,,0.933,
815722186,CWert41,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",0.6944,0,human,human,,human,,0.869,0.936,,0.914,
815720206,SharmarkeAhmed4,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.898,0.939,,0.929,
815720486,_LHS_Leadership,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.925,0.905,0.917,,
815720508,kgon,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.873,0.915,0.957,,
815721806,660NEWSTraffic,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.943,,0.91,
815723581,judyleajackson,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.954,,0.928,
815725173,powderballcp,brand,non_human,human,3,0,5,3+ methods,"association, clustering, text",1.0,0,human,,human,,human,0.88,,0.917,,0.896
815725481,LAKERFANATICS,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.922,,0.902,
815725895,spoon9z,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.934,,0.958,
815727542,gene14800846,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.869,0.97,,0.962,
815727824,Foothill_Dance,brand,non_human,human,3,0,5,3+ methods,"association, clustering, regression",1.0,0,human,,human,human,,0.909,,0.917,0.911,
815729092,WeRWorld,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.925,0.917,,0.924,
815730339,shizuizas,brand,non_human,human,3,0,5,3+ methods,"association, classification, text",1.0,0,human,human,,,human,0.864,0.913,,,0.9
815730738,94heskind,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,1,human,human,,human,,0.862,0.91,,0.906,
815732567,Thor_of_Asgard1,brand,non_human,human,3,0,5,3+ methods,"association, clustering, text",1.0,0,human,,human,,human,0.873,,0.917,,0.857
815733433,gatorschomp1019,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.861,0.936,,0.916,
815733468,StockExpert3,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.861,0.931,0.917,,
815733644,byZayys,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.861,0.928,0.957,,
815734044,Adlez27,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.898,0.959,,0.949,
815735103,GbenroBasit,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.925,0.915,,0.921,
815735202,AniesiODaniels,brand,non_human,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.915,,0.93,0.869
815736281,bbbrieger,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.919,,0.935,
815736293,TheFuture2Hope4,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.925,0.956,,0.919,
815736412,armadillomon,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.862,0.905,,0.928,
815737244,Petersson84,brand,non_human,human,3,0,5,3+ methods,"association, classification, text",1.0,0,human,human,,,human,0.925,0.922,,,0.911
815737509,viperblood77,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.862,0.925,0.917,,
815738253,cashset_Lae,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.869,0.923,0.957,,
815738467,aafx0_,brand,non_human,human,3,0,5,3+ methods,"association, classification, text",1.0,0,human,human,,,human,0.869,0.918,,,0.934
815738672,SkatersChoiceCO,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.925,0.92,,0.946,
815739377,BarbasolShave,brand,non_human,human,3,0,5,3+ methods,"association, classification, clustering",1.0,0,human,human,human,,,0.898,0.932,0.957,,
815739594,Gbuschrist,brand,non_human,human,3,0,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,,0.869,0.907,,0.95,
815733519,HeshamBeram,brand,non_human,human,2,0,5,2 methods,"association, classification",0.3312,0,human,human,,,,0.925,0.916,,,
815731005,samisuperfly,brand,non_human,human,2,0,5,2 methods,"association, classification",0.3354,0,human,human,,,,0.862,0.924,,,
815734564,bosunescobar,brand,non_human,human,2,0,5,2 methods,"clustering, regression",0.3376,0,,,human,human,,,,0.957,0.902,
815734805,nutellAHarris24,brand,non_human,human,2,0,5,2 methods,"association, classification",0.3385,0,human,human,,,,0.869,0.909,,,
815729596,pramoldhawan,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.3388,0,,human,,human,,,0.963,,0.933,
815727535,ottawaclique,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.3396,0,,human,human,,,,0.946,0.917,,
815738989,jemstok,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.3409,0,,human,,human,,,0.939,,0.902,
815734573,killuaura,brand,non_human,human,2,0,5,2 methods,"association, text",0.341,0,human,,,,human,0.862,,,,0.912
815738948,forestbirb,brand,non_human,human,2,0,5,2 methods,"association, text",0.3415,0,human,,,,human,0.862,,,,0.888
815737271,breakingadriel,brand,non_human,human,2,0,5,2 methods,"association, text",0.3417,0,human,,,,human,0.925,,,,0.957
815722758,polwrestling,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.3429,0,,human,human,,,,0.919,0.917,,
815729425,_Lantern_,brand,non_human,human,2,0,5,2 methods,"association, classification",0.344,0,human,human,,,,0.925,0.948,,,
815727389,xtinasvenue,brand,non_human,human,2,0,5,2 methods,"classification, text",0.3442,0,,human,,,human,,0.92,,,0.916
815736474,ThreeGymnopedie,brand,non_human,human,2,0,5,2 methods,"association, text",0.3447,0,human,,,,human,0.861,,,,0.928
815738727,JDSempai,brand,non_human,human,2,0,5,2 methods,"association, text",0.3457,0,human,,,,human,0.862,,,,0.852
815731398,hesft1975,brand,non_human,human,2,0,5,2 methods,"association, regression",0.3462,0,human,,,human,,0.898,,,0.91,
815735555,cocococcooonan,male,human,non_human,2,0,5,2 methods,"association, regression",0.3467,0,non_human,,,non_human,,0.84,,,0.922,
815732246,CassperNyoves18,brand,non_human,human,2,0,5,2 methods,"association, text",0.347,0,human,,,,human,0.925,,,,0.87
815732524,Sigueme_todo,brand,non_human,human,2,0,5,2 methods,"association, text",0.3485,0,human,,,,human,0.869,,,,0.865
815730222,pweekes48,male,human,non_human,2,0,5,2 methods,"association, regression",0.3489,0,non_human,,,non_human,,0.839,,,0.907,
815739429,LOSGIDDY,brand,non_human,human,2,0,5,2 methods,"association, regression",0.3489,0,human,,,human,,0.869,,,0.928,
815719863,microdile,brand,non_human,human,2,0,5,2 methods,"association, regression",0.3494,0,human,,,human,,0.862,,,0.938,
815729580,LawrencePatte20,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.3519,0,,human,,human,,,0.917,,0.934,
815721239,RedLineCommuter,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.3551,0,human,,human,,,0.873,,0.917,,
815734547,Bilston71,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.3553,0,,human,,human,,,0.927,,0.906,
815721979,biIIielurk,brand,non_human,human,2,0,5,2 methods,"association, regression",0.3566,0,human,,,human,,0.873,,,0.924,
815723952,mom2yahoos,brand,non_human,human,2,0,5,2 methods,"association, text",0.3571,0,human,,,,human,0.861,,,,0.896
815721146,tsull5150,brand,non_human,human,2,0,5,2 methods,"association, text",0.3581,0,human,,,,human,0.869,,,,0.852
815720996,darklands23,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.3583,0,,human,,human,,,0.923,,0.903,
815733854,kolaaakatsuo,male,human,non_human,2,0,5,2 methods,"association, regression",0.3709,0,non_human,,,non_human,,0.84,,,0.927,
815728680,DrHotelMario,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6362,0,human,human,,,,0.898,0.916,,,
815730678,SHERWlND,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6385,0,human,,,human,,0.862,,,0.927,
815734690,coadienugent,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6392,0,,human,,human,,,0.914,,0.934,
815723888,DubbzBear,brand,non_human,human,2,0,5,2 methods,"association, text",0.6409,0,human,,,,human,0.869,,,,0.907
815730455,Ragin_Wookie,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6409,0,human,,,human,,0.925,,,0.928,
815727114,Mythical_Skrub,brand,non_human,human,2,0,5,2 methods,"association, text",0.6415,0,human,,,,human,0.88,,,,0.92
815731844,kgracehicks2,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6429,0,human,,,human,,0.869,,,0.901,
815735467,AudrinaDavis1,female,human,non_human,2,0,5,2 methods,"classification, regression",0.6432,0,,non_human,,non_human,,,0.91,,0.983,
815739022,TonyIguana69,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6432,0,,human,human,,,,0.924,0.917,,
815738988,smeggo,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6437,0,,human,,human,,,0.951,,0.948,
815723880,TCultureVulture,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6445,0,human,,,human,,0.922,,,0.943,
815725330,nuki_shitposts,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6446,0,human,,human,,,0.873,,0.917,,
815735585,ajstenaka,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6447,0,human,,,human,,0.909,,,0.906,
815736344,ClarityDaily,brand,non_human,human,2,0,5,2 methods,"clustering, text",0.6457,0,,,human,,human,,,0.957,,0.876
815738508,ShezaHolmes,brand,non_human,human,2,0,5,2 methods,"association, text",0.6461,0,human,,,,human,0.873,,,,0.908
815720239,Butcherr666,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6468,0,human,human,,,,0.862,0.937,,,
815735283,TruthBToldDe,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.647,0,human,,human,,,0.869,,0.957,,
815726817,ZeusCarver,brand,non_human,human,2,0,5,2 methods,"association, text",0.6471,0,human,,,,human,0.869,,,,0.872
815737902,UOTrackFangirl,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6472,0,human,,,human,,0.869,,,0.916,
815727643,MartyMcTweet,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6474,0,human,human,,,,0.869,0.907,,,
815735225,hologramvron,brand,non_human,human,2,0,5,2 methods,"association, text",0.6475,0,human,,,,human,0.864,,,,0.917
815724770,TheRivermanRuns,brand,non_human,human,2,0,5,2 methods,"classification, text",0.6479,0,,human,,,human,,0.923,,,0.852
815737393,froleyfilm,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6495,0,,human,,human,,,0.939,,0.918,
815732828,AnimalWorIds,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6501,0,human,,human,,,0.869,,0.957,,
815733374,littleredspook,brand,non_human,human,2,0,5,2 methods,"association, text",0.6502,0,human,,,,human,0.869,,,,0.934
815721918,maaakstiles,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6506,0,,human,,human,,,0.919,,0.926,
815732483,CliathAthaBaile,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6509,0,human,,human,,,0.854,,0.917,,
815738456,Based1UP,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6516,0,human,,human,,,0.861,,0.917,,
815720070,CyberneticPym,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6523,0,human,,human,,,0.869,,0.917,,
815729683,frankenwentz,brand,non_human,human,2,0,5,2 methods,"association, text",0.6524,0,human,,,,human,0.862,,,,0.986
815734913,squid_girl_,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6525,0,,human,human,,,,0.942,0.917,,
815723054,keanerie,brand,non_human,human,2,0,5,2 methods,"regression, text",0.6536,0,,,,human,human,,,,0.908,0.865
815729346,_yanwari,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6536,0,human,,,human,,0.861,,,0.911,
815724834,meekjr_,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6542,0,human,,human,,,0.873,,0.917,,
815725551,pesra01,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6552,0,human,,,human,,0.862,,,0.956,
815736956,mytimeIord,brand,non_human,human,2,0,5,2 methods,"association, text",0.6554,0,human,,,,human,0.922,,,,0.858
815725026,Marlnnn,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6555,0,human,human,,,,0.862,0.924,,,
815729944,gemsglow,brand,non_human,human,2,0,5,2 methods,"association, text",0.656,0,human,,,,human,0.862,,,,0.891
815723537,BlackTopMediaUK,brand,non_human,human,2,0,5,2 methods,"association, text",0.6561,0,human,,,,human,0.869,,,,0.883
815733637,Fony_Zony,brand,non_human,human,2,0,5,2 methods,"association, text",0.6565,0,human,,,,human,0.862,,,,0.872
815728081,The_Kohinoor,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6569,0,human,,human,,,0.873,,0.917,,
815720014,DJ_UnDisTone,brand,non_human,human,2,0,5,2 methods,"association, text",0.6571,0,human,,,,human,0.861,,,,0.931
815727324,MrmappyINOF,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6574,0,human,,human,,,0.873,,0.917,,
815738604,crayoness,brand,non_human,human,2,0,5,2 methods,"association, text",0.6577,0,human,,,,human,0.862,,,,0.939
815728110,JoBlack668,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6578,0,,human,,human,,,0.97,,0.911,
815738725,FilAEK,brand,non_human,human,2,0,5,2 methods,"association, text",0.6578,0,human,,,,human,0.861,,,,0.87
815729545,ClanViolent,brand,non_human,human,2,0,5,2 methods,"association, text",0.6579,0,human,,,,human,0.869,,,,0.854
815729597,CrimsonLCC,brand,non_human,human,2,0,5,2 methods,"association, text",0.658,0,human,,,,human,0.861,,,,0.96
815730430,Fuegofandango,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6582,0,human,,,human,,0.898,,,0.907,
815733096,sypijeleje,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6583,0,human,,human,,,0.869,,0.917,,
815726408,Legna989,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6587,0,,human,human,,,,0.907,0.957,,
815727430,aceIucy,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6589,0,human,,,human,,0.898,,,0.94,
815722030,NeilaK20,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6591,0,human,human,,,,0.862,0.902,,,
815733793,AIgerian,brand,non_human,human,2,0,5,2 methods,"association, text",0.6597,0,human,,,,human,0.862,,,,0.897
815731938,Gerrisol,brand,non_human,human,2,0,5,2 methods,"association, text",0.6601,0,human,,,,human,0.857,,,,0.942
815729210,balticblau,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6608,0,human,human,,,,0.862,0.91,,,
815719396,MightyMoose3,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.661,0,,human,,human,,,0.914,,0.904,
815722995,C_S__,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6613,0,human,,human,,,0.861,,0.957,,
815732901,SLightmaree,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6614,0,human,,human,,,0.873,,0.917,,
815719951,robert_stock7,male,human,non_human,2,0,5,2 methods,"association, regression",0.6617,0,non_human,,,non_human,,0.81,,,0.929,
815733245,RhinosKiss,brand,non_human,human,2,0,5,2 methods,"regression, text",0.6617,0,,,,human,human,,,,0.931,0.854
815733770,nyaneyan,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6617,0,human,,,human,,0.864,,,0.914,
815731399,ItsJust_Aileen,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6618,0,human,,,human,,0.925,,,0.911,
815724331,Zachs_A_Million,brand,non_human,human,2,0,5,2 methods,"association, text",0.6619,0,human,,,,human,0.869,,,,0.963
815720822,WorcsFaithful,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6621,0,,human,human,,,,0.925,0.917,,
815720445,LittleMix,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6623,0,human,,human,,,0.922,,0.957,,
815739317,itzdizzle,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6623,0,human,human,,,,0.862,0.904,,,
815723265,AstroAthene,brand,non_human,human,2,0,5,2 methods,"association, text",0.6625,0,human,,,,human,0.869,,,,0.85
815736247,DevanPalmer,brand,non_human,human,2,0,5,2 methods,"association, text",0.6626,0,human,,,,human,0.925,,,,0.944
815722362,nas162010,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6632,0,,human,,human,,,0.953,,0.94,
815726253,Lucius_C_Sulla,brand,non_human,human,2,0,5,2 methods,"clustering, text",0.6636,0,,,human,,human,,,0.917,,0.876
815731009,GMShivers,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6638,0,human,,,human,,0.862,,,0.916,
815735138,FrostyBear21,brand,non_human,human,2,0,5,2 methods,"association, text",0.6641,0,human,,,,human,0.869,,,,0.879
815737111,jab50yen,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6653,0,human,human,,,,0.862,0.927,,,
815737214,OregonBiker,brand,non_human,human,2,0,5,2 methods,"classification, text",0.6654,0,,human,,,human,,0.907,,,0.855
815719997,AudreyEnjoyLife,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6655,0,human,,human,,,0.873,,0.957,,
815722743,iamtwine,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6656,0,human,,,human,,0.922,,,0.905,
815734097,twlldun,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6656,0,human,,,human,,0.869,,,0.934,
815737404,drgnkiller,brand,non_human,human,2,0,5,2 methods,"association, text",0.6656,0,human,,,,human,0.862,,,,0.898
815729158,Nico_boi,brand,non_human,human,2,0,5,2 methods,"classification, text",0.666,0,,human,,,human,,0.922,,,0.883
815728448,Marco41237622,male,human,non_human,2,0,5,2 methods,"clustering, regression",0.6665,0,,,non_human,non_human,,,,0.956,0.942,
815730496,kneedough,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6666,0,human,,human,,,0.854,,0.957,,
815726503,Gargamelkiller,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6667,0,human,,human,,,0.869,,0.957,,
815739043,AsahSkye,brand,non_human,human,2,0,5,2 methods,"association, text",0.6667,0,human,,,,human,0.869,,,,0.955
815729776,ssquala,brand,non_human,human,2,0,5,2 methods,"clustering, text",0.6669,0,,,human,,human,,,0.917,,0.913
815719776,Rampantredlion1,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6672,0,human,human,,,,0.898,0.939,,,
815719949,GirlOnUtd,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6672,0,human,human,,,,0.873,0.925,,,
815732398,613Linkshot,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6672,0,human,human,,,,0.869,0.9,,,
815732721,sindarina,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6674,0,human,,,human,,0.862,,,0.907,
815720228,bearaboi,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6678,1,,human,,human,,,0.916,,0.926,
815733298,BardockIRL,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6678,0,human,human,,,,0.898,0.957,,,
815722327,hulk4477,brand,non_human,human,2,0,5,2 methods,"association, text",0.668,0,human,,,,human,0.861,,,,0.875
815722078,pseudojustin,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6682,0,,human,,human,,,0.931,,0.947,
815727291,iglvzx_ebooks,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6682,0,human,human,,,,0.88,0.913,,,
815730262,Kyuugayaku,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6685,0,human,,human,,,0.873,,0.957,,
815722876,FemaIeFltness,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6686,0,human,human,,,,0.909,0.905,,,
815727974,jljaina,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6688,0,,human,,human,,,0.924,,0.921,
815737490,themapdallas,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6688,0,,human,human,,,,0.924,0.917,,
815719316,NotNuttyKarl,female,human,non_human,2,0,5,2 methods,"association, regression",0.6691,0,non_human,,,non_human,,0.816,,,0.951,
815721286,phenokage,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6691,0,human,,,human,,0.862,,,0.963,
815724110,MochaLattePanda,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6691,0,human,,,human,,0.862,,,0.922,
815733480,12131415616,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6695,0,,human,,human,,,0.962,,0.902,
815731390,jaklumen,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6697,0,human,,human,,,0.854,,0.957,,
815724760,TheWalkingFled,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6702,0,,human,,human,,,0.926,,0.902,
815735364,Einherion,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6703,0,,human,,human,,,0.974,,0.943,
815724321,TrickyBee,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6711,0,human,,,human,,0.862,,,0.908,
815732343,Maximal_Liberal,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6715,0,,human,,human,,,0.92,,0.952,
815727046,DiamondDawit,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.672,0,human,,human,,,0.925,,0.917,,
815733675,XUrbanSimsX,brand,non_human,human,2,0,5,2 methods,"association, text",0.672,0,human,,,,human,0.862,,,,0.904
815725192,fact275,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6725,0,human,,,human,,0.869,,,0.905,
815733196,JuanisaGundam,brand,non_human,human,2,0,5,2 methods,"classification, text",0.6725,0,,human,,,human,,0.935,,,0.915
815733316,dialecticube,brand,non_human,human,2,0,5,2 methods,"association, text",0.6726,0,human,,,,human,0.925,,,,0.881
815730950,JJayTee_,brand,non_human,human,2,0,5,2 methods,"association, text",0.6743,0,human,,,,human,0.862,,,,0.864
815739536,OrionsBlack,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6744,1,human,,human,,,0.873,,0.917,,
815737181,Valerie_832,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.675,0,,human,human,,,,0.961,0.917,,
815733511,cmcbvc,female,human,non_human,2,0,5,2 methods,"association, regression",0.6752,0,non_human,,,non_human,,0.816,,,0.93,
815726792,itsisabelldiaz,brand,non_human,human,2,0,5,2 methods,"association, text",0.6759,0,human,,,,human,0.854,,,,0.903
815730108,KrustyAllslopp,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6759,0,human,,,human,,0.869,,,0.942,
815726071,Freudianslipz,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6761,0,,human,human,,,,0.907,0.957,,
815725391,HUDAFUNK,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6766,0,,human,,human,,,0.907,,0.932,
815720346,HogwartsCitou,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6768,0,human,,human,,,0.854,,0.957,,
